,Unnamed: 0,HITId,tweet,sentiment,directness,annotator_sentiment,target,group,label_mix,clean_tw,cluster
2095,3454,3455,@user wow j'sais pas comment tu fais mais tu fais accelerer mon coeur distance arrete ca mec jme sens toute timide la ;v;,normal,direct,indifference,other,other,other_other,wow sais comment fais fais accelerer coeur distance arrete mec jme sens toute timide ,5
2096,3156,3157,@user wsh chui grave un mongol g lu  de suressnesse mdrrr,abusive_offensive,indirect,sadness,other,individual,other_individual,wsh chui grave mongol lu suressnesse mdr,3
2097,1407,1408,@user y'a des renois mais pas tout les renois c'est différent pas tous la même mentalité et puis jvois pas il est ou le pb,normal,indirect,indifference,origin,african_descent,origin_african_descent, renois tout renois différent tous mentalité puis jvois pb,12
2098,93,94,@user ya pas besoin d’avoir 2000 personne pour qu’il ait danger. un rageux gauchiste suffit.,offensive,indirect,shock,origin,left_wing_people,origin_left_wing_people,ya besoin avoir deux mille personne danger rageux gauchiste suffit ,11
2099,3878,3879,@user ya pas de reconversion qui tienne. mangez ce que vous voulez s'en branle nous. alors laissez nou... @url,abusive_offensive_disrespectful_hateful_normal,indirect,indifference,other,individual,other_individual,ya reconversion tienne mangez voulez branle alors laissez nou ,12
2100,3494,3495,@user yuri ct la miff il posé ses couilles contre le réal bernat c juste un attardé de malaga,offensive,indirect,anger_indifference,other,individual,other_individual,yuri miff posé couilles contre réal bernat juste attardé malaga,1
2101,3624,3625,@user y’a des rebeus hein ?,normal,indirect,indifference,origin,arabs,origin_arabs, rebeus hein ,8
2102,828,829,@user y’a des tweets qui mérite pas de réponse aussi mongol mais avec la connerie que t’as dites là y’en fallait une,offensive,direct,shock,other,individual,other_individual, tweets mérite réponse aussi mongol connerie dites fallait ,1
2103,447,448,@user zalut tu n’aime pas les juif ? pourquoi voyon ? sale raciste,offensive,direct,shock,religion,jews,religion_jews,zalut aime juif pourquoi voyon sale raciste,1
2104,3767,3768,@user zulul attardé que es,offensive,direct,indifference,disability,individual,disability_individual,zulul attardé ,8
2105,3620,3621,@user « ouais mais c’est des rebeus c’est gochissses »,offensive,indirect,shock,origin,arabs,origin_arabs,« ouais rebeus gochisses »,0
2106,1990,1991,@user « tant de noirs ne réalisent pas à quel point l’immigration est dangereuse pour l’europe et vide l’afrique de ses forces. » moi,fearful_hateful,indirect,anger_indifference,origin,african_descent,origin_african_descent,« tant noirs réalisent quel point immigration dangereuse europe vide afrique forces » ,13
2107,2804,2805,@user À moins d’un sursaut l'allemagne est cuite et prête pour la dernière étape de son islamisation »environ 12… @url,abusive,direct,sadness,origin,other,origin_other, moins sursaut allemagne cuite prête dernière étape islamisation » environ douze,3
2108,2284,2285,@user À mon époque se vannait de sale français noir ou sale juif. c'était la chambrette entre nous. et… @url,abusive,direct,sadness,origin,other,origin_other, époque vannait sale français noir sale juif chambrette entre ,3
2109,2100,2101,@user À toulouse oui dans la rue le commissariat et plus que d'entendre sale noir ou arabe...,normal,direct,sadness,origin,arabs,origin_arabs, toulouse oui rue commissariat plus entendre sale noir arabe ,3
2110,1078,1079,@user Ça les attires pas les rebeus,hateful,direct,sadness,origin,other,origin_other,ça attires rebeus,0
2111,2352,2353,@user Ça ne change strictement rien. peut alimenter un discours complotiste antisémite sans avoir des inten… @url,abusive,direct,anger_confusion_fear_sadness_disgust,origin,other,origin_other,ça change strictement rien peut alimenter discours complotiste antisémite sans avoir inten,10
2112,3159,3160,@user Ça va y'a vraiiiiiiment pire meuf tu forces de ouf quand même. après oui c'est un attardé mais bon la routine.,abusive,direct,sadness_disgust,origin,individual,origin_individual,ça vraiment pire meuf forces ouf quand après oui attardé bon routine ,12
2113,267,268,@user Être de gauche voir gauchiste n'est pas un crime non plus.,normal,indirect,indifference,other,left_wing_people,other_left_wing_people,être gauche voir gauchiste crime non plus ,6
2114,2976,2977,@user ça change pas que qd mm un mongol,normal,direct,indifference,origin,asians,origin_asians,ça change mm mongol,8
2115,206,207,@user ça dépend ou tu vas :) en sicile j'ai vu pas mal de renois et ils avaient pas l'air dégouté ;),abusive,direct,anger_confusion_sadness_indifference_fear,origin,other,origin_other,ça dépend vas sicile vu mal renois air dégouté ,1
2116,1091,1092,@user ça va mongol,abusive,direct,sadness,origin,special_needs,origin_special_needs,ça mongol,8
2117,2988,2989,[ n'importe quelle civilisation ] + l'afrique,offensive,direct,indifference,origin,african_descent,origin_african_descent, importe quelle civilisation afrique,8
2118,2710,2711,[sale arabe: un ex-policier condamné pour agression au couteau],abusive,direct,sadness_indifference,origin,other,origin_other, sale arabe ex policier condamné agression couteau ,0
2119,550,551,[série d'agressions avec violence : des faits de trop mais peu nombreux en corse] (@url via… @url,hateful,direct,shock,origin,other,origin_other, série agressions violence faits trop peu nombreux corse via,13
2120,979,980,[tw sexe violence conjugale mort maladie... tellement de choses.],fearful,direct,sadness_fear,origin,other,origin_other, sexe violence conjugale mort maladie tellement choses ,13
2121,2283,2284,absolument ! il faut l'arraisonner en mer par la marine nationale arrêter tous les occupants expulser les migrant… @url,hateful,direct,anger_confusion_shock_indifference,origin,immigrants,origin_immigrants,absolument faut arraisonner mer marine nationale arrêter tous occupants expulser migrant,14
2122,1612,1613,added video @user playlist @url  l' opposition ne dispose d'aucun programme et s'attarde sur des faux,normal,direct,shock_indifference,origin,other,origin_other,added video playlist opposition dispose aucun programme attarde faux,13
2123,1076,1077,adel que il trouve des perles dans la catégorie attardé de l’année et jtombe tjr avec lui,offensive,direct,shock_indifference,origin,individual,origin_individual,adel trouve perles catégorie attardé année jtombe tjr ,3
2124,2638,2639,africanisation et islamisation les deux mots d’ordre de la #davocratie @url,offensive,direct,sadness,origin,african_descent,origin_african_descent,africanisation islamisation deux mots ordre davocratie,13
2125,565,566,ah ce moment j'ai compris que j'état pas blanche. que j’étaie une arabe. une sale arabe métisse une petite buerr… @url,fearful,direct,sadness,origin,arabs,origin_arabs,ah moment compris état blanche étaie arabe sale arabe métisse petite buerr,2
2126,993,994,ah les rebeus c’est réel hein :) @url,offensive,direct,anger_confusion_fear_indifference_sadness,origin,left_wing_people,origin_left_wing_people,ah rebeus réel hein ,0
2127,792,793,ah oui et la presse française va continuer d'expliquer qu'un arabe criant allahu akbar en tuant un mécréant n'est… @url,hateful,direct,shock,religion,muslims,religion_muslims,ah oui presse française continuer expliquer arabe criant allahu akbar tuant mécréant ,15
2128,2609,2610,ah ouin t’es contre l’avortement sais-tu c’est quoi une vasectomie,hateful,direct,shock,origin,other,origin_other,ah ouin contre avortement sais quoi vasectomie,7
2129,2866,2867,ahahah il croit dur comme fer l'avion de ligne qui fait des pirouettes quel giga mongol @url,hateful,direct,indifference,origin,other,origin_other,ahahah croit dur comme fer avion ligne fait pirouettes quel giga mongol,12
2130,2125,2126,ahahaha le psg ça fait les beaux en ligue 1 mais alors en ldc ching chong,abusive_disrespectful,direct,anger_confusion_fear_shock_indifference,origin,individual,origin_individual,ahahaha psg fait beaux ligue alors ldc ching chong,3
2131,869,870,ahri e kassadin champion mongol,fearful,direct,anger_sadness_shock_indifference_disgust,origin,individual,origin_individual,ahri kassadin champion mongol,0
2132,3167,3168,alberto il fait des cc mais c'est même pas en réponse à son sondage un vrai mongol,offensive,direct,indifference_disgust,origin,special_needs,origin_special_needs,alberto fait réponse sondage vrai mongol,0
2133,1732,1733,algérie: «les migrants sont beaucoup plus vulnérables maintenant» pour leïla berrato - @url,normal,direct,shock,origin,asians,origin_asians,algérie « migrants beaucoup plus vulnérables maintenant » leïla berrato ,14
2134,2575,2576,allemagne : les clans arabes font la loi. la police avait décidé de ne pas réagir pour éviter de se faire traiter d… @url,hateful,direct,shock,origin,arabs,origin_arabs,allemagne clans arabes font loi police décidé réagir éviter faire traiter ,13
2135,836,837,allemagne : les clans arabes font la loi....,hateful,direct,shock,origin,indian/hindu,origin_indian/hindu,allemagne clans arabes font loi ,8
2136,2339,2340,allez nique ta mère sale juif @url,hateful,direct,anger_fear_shock_indifference_sadness,origin,indian/hindu,origin_indian/hindu,allez nique mère sale juif,0
2137,1414,1415,allo les propalos ecologistes gauchiste aidez les pauvres palestiniens construire leur maison avec des vieux pneu @url,offensive,direct,shock,origin,left_wing_people,origin_left_wing_people,allo propalos ecologistes gauchiste aidez pauvres palestiniens construire maison vieux pneu,4
2138,3049,3050,alors en mongol... et v… @url,offensive,direct,shock,origin,individual,origin_individual,alors mongol v,8
2139,2922,2923,alors naulleau debarque ? finie la posture de gauchiste intraitable ouvert sur la diversite culturelle et incap @url,normal,direct,confusion_indifference,origin,indian/hindu,origin_indian/hindu,alors naulleau debarque finie posture gauchiste intraitable ouvert diversite culturelle incap,4
2140,125,126,alors pourquoi cette condamnation ? la faute à une justice « gauchiste » à de mauvaises fréquentations ?! vous ête… @url,fearful,direct,shock,origin,individual,origin_individual,alors pourquoi cette condamnation faute justice « gauchiste » mauvaises fréquentations ête,7
2141,2310,2311,alors que vous appréciez de délicieux #aliments des milliers d'enfants et de #réfugiés souffrent de la #faim et de… @url,normal,direct,indifference,origin,other,origin_other,alors appréciez délicieux aliments milliers enfants réfugiés souffrent faim ,14
2142,2814,2815,alors qui fait pire que moi pour aller manger à la cantine ce soir j’ai mis une basket et une bottine sans m’en ren… @url,disrespectful,direct,sadness,origin,indian/hindu,origin_indian/hindu,alors fait pire aller manger cantine soir mis basket bottine sans ren,12
2143,2770,2771,antisémite complotiste et anti-trump… qui est l’auteur de la fusillade qui fait onze morts dan... @url,normal,direct,shock,origin,other,origin_other,antisémite complotiste anti trump auteur fusillade fait onze morts dan ,10
2144,920,921,antisémite complotiste et anti-trump… qui est l’auteur de la fusillade qui fait onze morts dans une synagogue à… @url,fearful_abusive,direct,sadness,origin,african_descent,origin_african_descent,antisémite complotiste anti trump auteur fusillade fait onze morts synagogue ,10
2145,1859,1860,appeler son enfant mohammed ne l aidera pas intégrer.. c est une forme de terrorisme intellectuel... @url,hateful,direct,sadness,origin,special_needs,origin_special_needs,appeler enfant mohammed aidera intégrer forme terrorisme intellectuel ,10
2146,2757,2758,apres les rebeus nouveau crédo de fink les enfoirés de vegans #onpc,offensive,direct,shock,origin,individual,origin_individual,apres rebeus nouveau crédo fink enfoirés vegans pc,3
2147,866,867,après que le renois ai eu ce qu’il voulait il l’a raillé dans ça liste,normal,direct,fear_sadness,origin,other,origin_other,après renois voulait raillé liste,1
2148,2841,2842,après rouler en agglo à 80 et prendre les giratoire en 4e les rebeus nous montrent comment freiner avec le putain d… @url,abusive,direct,sadness_shock,origin,individual,origin_individual,après rouler agglo quatre vingts prendre giratoire quatre rebeus montrent comment freiner putain ,5
2149,2632,2633,après va dire les renois est des sauvages la honte @url,offensive,direct,confusion_sadness_shock_indifference_disgust,origin,african_descent,origin_african_descent,après dire renois sauvages honte,1
2150,1565,1566,arabe chameau,offensive,direct,indifference,origin,arabs,origin_arabs,arabe chameau,8
2151,1458,1459,arretez avec rebeu renoi c comme si tu disai sucré ou salé,offensive,direct,sadness,origin,other,origin_other,arretez rebeu renoi comme disai sucré salé,1
2152,134,135,arrêtez de crier à l'invasion quand la méditerranée est devenu le cimetière de la majorité des mig… @url,abusive,direct,confusion_fear,origin,other,origin_other,arrêtez crier invasion quand méditerranée devenu cimetière majorité mig,1
2153,2139,2140,askip les renois est des sauvages émotives. ah ok,offensive,direct,indifference,origin,other,origin_other,askip renois sauvages émotives ok,0
2154,2512,2513,asmar mraconte une histoire mparl comme une attarde e c tro ******,normal,direct,anger_shock,origin,other,origin_other,asmar mraconte histoire mparl comme attarde tro ,3
2155,728,729,attardé @url,offensive,direct,shock,other,individual,other_individual,attardé,8
2156,3071,3072,attardé du cœur,normal,direct,sadness,other,individual,other_individual,attardé cœur,8
2157,2497,2498,attend elle fantasme sur le renois jusqu’à elle rêve d’un cuni waou #insecurehbo,disrespectful,direct,shock,origin,african_descent,origin_african_descent,attend fantasme renois jusqu rêve cuni waou cure hbo,2
2158,2436,2437,attendu que la #belgique un taux de politiciens plus élevé que celui des #migrants...,disrespectful,direct,shock,origin,other,origin_other,attendu belgique taux politiciens plus élevé celui migrants ,13
2159,564,565,attentat à ahvaz : l’iran accuse des séparatistes djihadistes « soutenus par des pays arabes »… @url,disrespectful,direct,sadness,origin,indian/hindu,origin_indian/hindu,attentat ahvaz iran accuse séparatistes djihadistes « soutenus pays arabes »,10
2160,1934,1935,attention ce n'est pas un media gauchiste qui ecrit....nn je ne pense pas m'avancer beaucoup en disant que la fam @url,abusive,direct,indifference,origin,indian/hindu,origin_indian/hindu,attention media gauchiste ecrit pense avancer beaucoup disant fam,11
2161,1151,1152,au @user ça s'attarde sur le psg mais pour parler des fraudes fiscales ça dur 36 secondes bande de tocar… @url,offensive,direct,sadness,other,individual,other_individual, attarde psg parler fraudes fiscales dur trente six secondes bande tocar,13
2162,1662,1663,au début pdt le refrain d'on danse pas j'pensais que gringe disait danse pas dans ce spa jui un attardé,disrespectful,direct,indifference,origin,individual,origin_individual, début pdt refrain danse pensais gringe disait danse spa jui attardé,2
2163,1632,1633,au faite bonne année en retard à tt les rebeus muslim etc de cette planète,offensive,direct,sadness,origin,other,origin_other, faite bonne année retard tt rebeus muslim etc cette planète,3
2164,2281,2282,au nom d'allah c'est le même tweet sur les renoies ça fait scandale ! et sah évoluez sur twitter avec vos préjugés… @url,disrespectful,direct,sadness,origin,indian/hindu,origin_indian/hindu, nom allah tweet renoies fait scandale sah évoluez twitter préjugés,15
2165,1999,2000,au renois du macdo de beaune tu étais grave bg viens dm,fearful,direct,confusion_sadness_shock_indifference_disgust,origin,individual,origin_individual, renois macdo beaune grave viens dm,0
2166,2692,2693,au travers des différentes parties le manga s'attarde sur certains thèmes comme l'amour l'amitié l'aventure le d… @url,fearful,direct,sadness,origin,left_wing_people,origin_left_wing_people, travers différentes parties manga attarde certains thèmes comme amour amitié aventure ,3
2167,17,18,au vu de cette simple declaration difficile de savoir si affaire un neo-nazi un gauchiste ou un islamiste. @url,disrespectful,direct,anger_confusion_fear_indifference_disgust,origin,individual,origin_individual, cette simple declaration difficile savoir affaire neo nazi gauchiste islamiste ,11
2168,3150,3151,au xxe siècle la voisine ne te donnait pas de sel parce que tu étais juif ou boche ou communiste ou nègre ou c… @url,offensive,direct,anger_confusion_sadness_shock_indifference,origin,individual,origin_individual, xxe siècle voisine donnait sel parce juif boche communiste nègre ,3
2169,2970,2971,aubenas (07) : manifestation en soutien aux migrants ce samedi 22 septembre 2018 à partir de 9h sur la place du mar… @url,normal,direct,shock_indifference,origin,indian/hindu,origin_indian/hindu,aubenas number manifestation soutien migrants samedi vingt deux septembre deux mille dix huit partir time place mar,14
2170,2451,2452,aucun média islamo gauchiste et aucun français de confession musulmans n’en parlent @url,abusive,direct,sadness,origin,indian/hindu,origin_indian/hindu,aucun média islamo gauchiste aucun français confession musulmans parlent,13
2171,1305,1306,aujourd’hui pour la première fois dans vie m’a traité de sale arabe dans la rue c’est partie en del,normal,direct,sadness,origin,indian/hindu,origin_indian/hindu,aujourd hui première fois vie traité sale arabe rue partie del,3
2172,2191,2192,autriche: @user dans @user dresse un inventaire des différentes mesures anti migrants prises par par le di… @url,abusive,direct,anger_sadness,origin,indian/hindu,origin_indian/hindu,autriche dresse inventaire différentes mesures anti migrants prises di,13
2173,1739,1740,avant la prison le point commun entre les terroristes c’est l’islam.,normal,direct,fear_shock,origin,indian/hindu,origin_indian/hindu,avant prison point commun entre terroristes islam ,13
2174,2723,2724,avec le mondialisme progressiste gauchiste il n'y plus de democratie mais un retour du fascisme avec leur methode @url,disrespectful,direct,shock,origin,individual,origin_individual, mondialisme progressiste gauchiste plus democratie retour fascisme methode,11
2175,2334,2335,avec les chauffeurs rebeus tu pars en retard t'arrives en avance,abusive,direct,anger_sadness_shock_indifference_disgust,origin,african_descent,origin_african_descent, chauffeurs rebeus pars retard arrives avance,1
2176,508,509,avec les gens qui partagent les mêmes valeurs! qui ne veulent pas de l’islamisation de la france ni de l’invasion des migrants @url,abusive_normal,direct,confusion_indifference,origin,immigrants,origin_immigrants, gens partagent mêmes valeurs veulent islamisation france invasion migrants,14
2177,1453,1454,avec tout ce qui s'est passé trump continue d'alimenter une théorie du complot antisémite... un pays en perdition.… @url,hateful,direct,sadness_shock,origin,other,origin_other, tout passé trump continue alimenter théorie complot antisémite pays perdition ,10
2178,197,198,avec tout ses rebeu et ses renois en @user Éric zemmour du faire une dépression quand la @user gagné la coupe du monde.,offensive,direct,shock,origin,individual,origin_individual, tout rebeu renois éric zemmour faire dépression quand gagné coupe monde ,12
2179,375,376,bah jsp t’aime bien les renois ? — bah oui.... communautarisme @url,fearful,direct,anger_fear_shock_indifference_sadness,origin,other,origin_other,bah jsp aime bien renois bah oui communautarisme,15
2180,1096,1097,bah non mais les rebeus aussi ont une grosse bite — bon tg @url,hateful,direct,shock,origin,indian/hindu,origin_indian/hindu,bah non rebeus aussi grosse bite bon tg,1
2181,898,899,bah y'a qu'à quand même de très belles phrases si s'y attarde un peu @user @url,normal,direct,confusion_sadness,origin,asians,origin_asians,bah quand très belles phrases attarde peu,1
2182,760,761,baita dum mongol esse teu,disrespectful,direct,sadness_indifference,origin,individual,origin_individual,baita dum mongol esse teu,8
2183,2767,2768,bande de mongol @url,disrespectful,direct,shock,origin,individual,origin_individual,bande mongol,8
2184,2505,2506,bassem il fume quand il dit la phrase « black swag de merde (a ne pas confondre avec nos vrais frères renois) »,fearful,direct,indifference,origin,other,origin_other,bassem fume quand dit phrase « black swag merde confondre vrais frères renois »,12
2185,3019,3020,bassirou il m’envoie des vidéos de bagarre et il dit qu’il kiffe quand il voit un renoi boire un rebeu en bagarre ce sale raciste,offensive,direct,anger_confusion_sadness_shock_disgust,origin,individual,origin_individual,bassirou envoie vidéos bagarre dit kiffe quand voit renoi boire rebeu bagarre sale raciste,5
2186,604,605,batut de mongol,abusive,direct,shock,origin,asians,origin_asians,batut mongol,8
2187,3127,3128,belattar insulte un français d'origine arabe de tête de chameau les sbires de diallo insultent des noires de nè… @url,offensive,direct,shock,origin,individual,origin_individual,belattar insulte français origine arabe tête chameau sbires diallo insultent noires nè,15
2188,265,266,ben alors les arabes ne donnent pas de sous à l'unrwa mais le reste du monde oui? Ça donne pas de sous ça récupèr… @url,abusive,direct,shock,origin,individual,origin_individual,ben alors arabes donnent sous unrwa reste monde oui donne sous récupèr,1
2189,1835,1836,benjamin il voulu m'insulter il m'a sorti putain de communiste de gauchiste de merde nnmais c'est pas une insulte puisque c'est vrai ??,disrespectful,direct,sadness,origin,indian/hindu,origin_indian/hindu,benjamin voulu insulter sorti putain communiste gauchiste merde nnmais insulte puisque vrai ,4
2190,3026,3027,bensebaini quel gros mongol il mérite un beau pied bouche. #srfcpsg,hateful,direct,shock,origin,individual,origin_individual,bensebaini quel gros mongol mérite beau pied bouche srfcpsg,3
2191,343,344,bien d'accord. jamais l'intolérance gauchiste n'a été aussi violente avec la complicité des gouvernants de la gra… @url,offensive,direct,indifference,origin,other,origin_other,bien accord jamais intolérance gauchiste aussi violente complicité gouvernants gra,4
2192,2329,2330,bien des migrants vivaient aussi dans l'illÉgalitÉ aux États-unis 35 % des migrants illégaux interceptés au québ… @url,normal,direct,shock,origin,immigrants,origin_immigrants,bien migrants vivaient aussi illégalité états unis trente cinq migrants illégaux interceptés québ,14
2193,113,114,bien des migrants vivaient aussi dans l'illégalité aux États-unis @url,normal,direct,sadness,origin,indian/hindu,origin_indian/hindu,bien migrants vivaient aussi illégalité états unis,13
2194,2789,2790,bien ser mais c est penible de voir la presse gauchiste insister sur un point pour manipuler les electeurs...ils fo @url,offensive,direct,sadness_fear,origin,left_wing_people,origin_left_wing_people,bien ser penible voir presse gauchiste insister point manipuler electeurs fo,4
2195,2427,2428,bienvenue à #cergy où des migrants africains complètement nus agressent sauvagement les françaises.,fearful,direct,indifference,origin,indian/hindu,origin_indian/hindu,bienvenue migrants africains complètement nus agressent sauvagement françaises ,14
2196,2674,2675,bienvu pour cette espèce d'attardé j'ai supprimé mes photos,fearful,direct,sadness,origin,indian/hindu,origin_indian/hindu,bienvu cette espèce attardé supprimé photos,0
2197,438,439,bizarre y'a des rebeus chrétiens aussi @url,fearful,direct,sadness,origin,other,origin_other,bizarre rebeus chrétiens aussi,0
2198,2855,2856,bizzarement y’a que des renois qui m’insultent serai ce les plus grosses putes de l’univers? mdr,hateful,direct,shock,origin,individual,origin_individual,bizzarement renois insultent plus grosses putes univers mdr,15
2199,3103,3104,bjr @user j’ai 30 ans. je suis contre l’avortement contre la pma contre la gpa. je suis catholique pratiquants tous les dimanche.,abusive,direct,anger_confusion_fear_shock_sadness,origin,individual,origin_individual,bjr trente ans contre avortement contre pma contre gpa catholique pratiquants tous dimanche ,10
2200,1615,1616,bon aller baize tes mort d'attardé complètement ravagé mentalement et laisse les grand trkl @url,fearful,direct,anger_fear,origin,other,origin_other,bon aller baize mort attardé complètement ravagé mentalement laisse grand trkl,2
2201,912,913,bon anniversaire attardé mental de kiki,abusive,direct,shock,origin,asians,origin_asians,bon anniversaire attardé mental kiki,0
2202,2548,2549,bon apres jsuis content que jai fais ca mtn jle referai plus mais ptdrrrr jsuis quel genre de mongol,normal,direct,anger_confusion_fear_indifference_sadness,origin,asians,origin_asians,bon apres jsuis content jai fais mtn jle referai plus ptdrr jsuis quel genre mongol,5
2203,90,91,bon débarras ! laisse le journal lemonde pleurer adepte de l’islamisation et de l’africanisation de notre conti… @url,abusive,direct,shock,origin,individual,origin_individual,bon débarras laisse journal lemonde pleurer adepte islamisation africanisation conti,4
2204,411,412,bon je suis à un mariage y’a un renois juste assis en face de moi avec lunette de soleil oklm à 21h48,abusive,direct,shock,origin,indian/hindu,origin_indian/hindu,bon mariage renois juste assis face lunette soleil oklm time number,2
2205,2660,2661,bon les chauffeurs rebeus faut arrêter de conduire des bus vous faites tourner des têtes @url,abusive,direct,sadness,origin,indian/hindu,origin_indian/hindu,bon chauffeurs rebeus faut arrêter conduire bus faites tourner têtes,12
2206,2516,2517,bon les renois sait que vous vieillissez jamais mais vous voulez pas partager un peu ? vite fait ? @url,abusive,direct,sadness,origin,other,origin_other,bon renois sait vieillissez jamais voulez partager peu vite fait ,12
2207,154,155,bon les renois vous êtes retourné chez h&amp;m depuis votre cinéma là ?,abusive,direct,sadness,origin,other,origin_other,bon renois retourné chez depuis cinéma ,0
2208,2565,2566,bon tous les renois/métisses hop oublié pas de mettre de la crème c’est reparti!,abusive,direct,confusion_indifference,origin,indian/hindu,origin_indian/hindu,bon tous renois métisses hop oublié mettre crème reparti ,12
2209,3169,3170,bonjour twitter je sais que tu fais des miracles j’aimerai beaucoup aidé mon petit frère attardé imberbe ayant d… @url,disrespectful,direct,anger_confusion_sadness_indifference_fear,origin,special_needs,origin_special_needs,bonjour twitter sais fais miracles aimerai beaucoup aidé petit frère attardé imberbe ,5
2210,33,34,bordel y'a un sale arabe d'algerien qui insulte mère de pute parce que je l'ai supprimé de snap après qu'il m'ai… @url,offensive,direct,sadness,origin,asians,origin_asians,bordel sale arabe algerien insulte mère pute parce supprimé snap après ,15
2211,2827,2828,bravo au réalisateur de #lejouroujaibrulemoncoeur qui inclut le #harcèlement #antisemite dans le film «  #sale #juif ». une réalité.,normal,direct,fear,origin,asians,origin_asians,bravo réalisateur jour b u coeur inclut harcèlement anti mite film « sale juif » réalité ,10
2212,513,514,bref il est jamais trop tard pour tomber amoureux de moi à ce stade j’accepte tout le monde mais surtout les renois… @url,normal,direct,shock,origin,indian/hindu,origin_indian/hindu,bref jamais trop tard tomber amoureux stade accepte tout monde surtout renois,12
2213,3091,3092,bts quand ils vont arriver le 20 et voir que y’a que des renois et rebeux vont voir flou,disrespectful,direct,anger_sadness_shock_indifference_disgust,origin,individual,origin_individual,bts quand vont arriver vingt voir renois rebeux vont voir flou,12
2214,2588,2589,bts: h-nmon pere: ching chang chong  les chinois ,fearful,direct,shock,origin,individual,origin_individual,bts nmon pere ching chang chong chinois,0
2215,52,53,c est qui le mongol en face bourdin? @url,disrespectful,direct,confusion_shock,origin,individual,origin_individual, mongol face bourdin ,8
2216,2222,2223,c juste un mongol @url,offensive,direct,shock,disability,individual,disability_individual, juste mongol,8
2217,1156,1157,c quoi son style de mec aussi? — elle préfère les renois mais si blond aux yeux bleu oklm faut tu sois drôle auss… @url,normal,direct,shock_indifference,origin,individual,origin_individual, quoi style mec aussi préfère renois blond yeux bleu oklm faut drôle auss,12
2218,1745,1746,c quoi ton type de mec — les rebeus @url,normal,direct,indifference,origin,other,origin_other, quoi type mec rebeus,0
2219,1776,1777,c'est bien connu que l'esprit critique est valorisé dans les pays arabes/musulmans @url,abusive,direct,sadness,origin,indian/hindu,origin_indian/hindu, bien connu esprit critique valorisé pays arabes musulmans,13
2220,1912,1913,c'est bon j'ai serrer les renois comme sa vous m'avez saouler,normal,direct,confusion_fear_indifference_sadness_disgust,origin,other,origin_other, bon serrer renois comme saouler,0
2221,2498,2499,c'est ce gauchiste de sotto qui mène le débat?? Ça promet... @url,abusive,direct,sadness,origin,left_wing_people,origin_left_wing_people, gauchiste sotto mène débat promet ,6
2222,3080,3081,c'est con un gauchiste quand meme !!! @url,disrespectful,direct,confusion_fear_shock_sadness_disgust,origin,individual,origin_individual, con gauchiste quand meme ,6
2223,389,390,c'est du 1vs1 tu peux rien contre mon sale arabe !! @url,abusive,direct,indifference,origin,other,origin_other, vs1 peux rien contre sale arabe ,0
2224,1917,1918,c'est définitif @user est un attardé mental. le mec il sait même pas écrire sa ville. repart vite à l'école… @url,fearful,direct,sadness,origin,indian/hindu,origin_indian/hindu, définitif attardé mental mec sait écrire ville repart vite école,2
2225,74,75,c'est france inter sur papier repère gauchiste,offensive,direct,sadness_fear,origin,indian/hindu,origin_indian/hindu, france inter papier repère gauchiste,6
2226,2802,2803,c'est marrant c'est toujours les ménopausées et les hommes contre l'avortement @url,normal,direct,sadness,origin,indian/hindu,origin_indian/hindu, marrant toujours ménopausées hommes contre avortement,7
2227,892,893,c'est mieux que je ne m'attarde plus sur certaines personnes en fait,normal,direct,sadness,origin,other,origin_other, mieux attarde plus certaines personnes fait,0
2228,899,900,c'est moi attardé ! je suis tombé !,hateful,direct,shock,origin,indian/hindu,origin_indian/hindu, attardé tombé ,8
2229,2204,2205,c'est pas complique il ne merite qu' pour le bled meme apres la requalification d'un juge islamo gauchiste rouge @url,abusive,direct,sadness,origin,individual,origin_individual, complique merite bled meme apres requalification juge islamo gauchiste rouge,4
2230,2785,2786,c'est pas pour faire d'amalgames mais les renois vous aimez trop vous plaindre du racisme mais des que vous ave… @url,abusive,direct,shock,origin,individual,origin_individual, faire amalgames renois aimez trop plaindre racisme ave,12
2231,1395,1396,c'est peut-être un attardé mental ce type mais ce qu'il dit c'est à 200% vrai @url,normal,direct,sadness_fear,origin,indian/hindu,origin_indian/hindu, peut être attardé mental type dit percent vrai,0
2232,1348,1349,c'est quand tu vois une noich servir des burgers tu lui demande si elle vient d'un restaurant chinois?! les gens n' @url,offensive,direct,anger_confusion_sadness_shock_indifference,origin,asians,origin_asians, quand vois noich servir burgers demande vient restaurant chinois gens ,1
2233,279,280,c'est qui le mongol qui se lève à 4h et qui se pointe au boulot alors qu'il est en vacance? c'est moi ;),fearful,direct,sadness,origin,other,origin_other, mongol lève time pointe boulot alors vacance ,3
2234,1514,1515,c'est quoi un bobo gauchiste — un mec qui se relaxe devant quotidien qui écoute du « jul » seulement pour se donne… @url,normal,direct,indifference,other,other,other_other, quoi bobo gauchiste mec relaxe devant quotidien écoute « jul » seulement donne,4
2235,3152,3153,c'est quoi un ou une negrophille pck je comprends pas et c un renoi qui te parle — negro = noir (ici pas la couleur… @url,abusive_normal,direct,sadness,origin,african_descent,origin_african_descent, quoi negrophille pck comprends renoi parle negro noir ici couleur,12
