,Unnamed: 0,HITId,tweet,sentiment,directness,annotator_sentiment,target,group,label_mix,clean_tw,cluster
4806,4081,4082,there's kib there's aljun there's brandon there's balti there's encho there's dyke goise,offensive,indirect,indifference_disgust,sexual_orientation,special_needs,sexual_orientation_special_needs, kib aljun brandon balti encho dyke goise,22
4807,5433,5434,there's simple answer this.nn1. deport cuntnn2. reduce next aid payment somalia amounts. @url,fearful_abusive_offensive_hateful_normal,indirect,anger_indifference,origin,women,origin_women, simple answer nn1 deport cuntnn2 reduce next aid payment somalia amounts ,24
4808,422,423,thete nrrd call corina cunt! need!!,offensive,indirect,anger_confusion_sadness_shock_indifference,other,women,other_women,thete nrrd call corina cunt need ,22
4809,4442,4443,they'll never get called spic wetback beaner etc. they'll never get pulled officer racist. @url,normal,indirect,anger_fear_shock_indifference_disgust,origin,hispanics,origin_hispanics, never get called spic wetback beaner etc never get pulled officer racist ,23
4810,3231,3232,they're retarded hedonists. next! @url,normal,indirect,confusion_sadness_shock_indifference_disgust,disability,other,disability_other, retarded hedonists next ,7
4811,2241,2242,they're shithole countries. @url,offensive_disrespectful,indirect,anger_disgust,origin,other,origin_other, shithole countries ,5
4812,5416,5417,thick ass dyke dancing dude went behind started grinding  kept dancing tho ,offensive,indirect,anger_fear_shock_sadness_disgust,sexual_orientation,gay,sexual_orientation_gay,thick ass dyke dancing dude went behind started grinding kept dancing tho,1
4813,887,888,thierry henry john terry... ask he's massive fucking cunt @url,offensive,indirect,confusion_fear_shock_indifference_disgust,gender,women,gender_women,thierry henry john terry ask massive fucking cunt,22
4814,5631,5632,thing faggot i'm hot,offensive,indirect,anger_sadness,sexual_orientation,individual,sexual_orientation_individual,thing faggot hot,7
4815,4447,4448,thing makes want self harm feel someone gaslighting i'm emotionally retard @url,offensive,indirect,confusion_fear_shock_sadness_disgust,disability,special_needs,disability_special_needs,thing makes want self harm feel someone gaslighting emotionally retard,13
4816,5467,5468,things gained (lost) retarded free speech @user users like robert bowers: possibly thing @url,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,things gained lost retarded free speech users like robert bowers possibly thing,13
4817,3866,3867,think #illegitimareregime gives damn people #shithole countries? give damn ab @url,normal,indirect,anger_sadness_shock_indifference_disgust,origin,individual,origin_individual,think ill egitim regime gives damn people shithole countries give damn ab,14
4818,379,380,think (late) immigrants africa likely succeed america black americans.,offensive_normal,indirect,confusion_shock_disgust_anger_fear_indifference,origin,immigrants,origin_immigrants,think late immigrants africa likely succeed america black americans ,3
4819,4053,4054,think children get thrill calling faggot,offensive,indirect,indifference_disgust,sexual_orientation,gay,sexual_orientation_gay,think children get thrill calling faggot,18
4820,225,226,think communists despise white people capitalism went full retard less okay @url,offensive,indirect,anger_disgust,other,other,other_other,think communists despise white people capitalism went full retard less okay,14
4821,4502,4503,think cunt symbolizes window gate opening real world case. baby sees mother' @url,offensive,indirect,confusion_fear_indifference_sadness_disgust,gender,women,gender_women,think cunt symbolizes window gate opening real world case baby sees mother ,4
4822,2482,2483,think genuine consensus today's game fucking smash steven naismith's twat,fearful_abusive_hateful_normal,indirect,sadness_disgust,gender,women,gender_women,think genuine consensus today game fucking smash steven naismith twat,19
4823,2192,2193,think hashtags end tweet extreme left feminazi propaganda need @url,normal,indirect,sadness_disgust,other,women,other_women,think hashtags end tweet extreme left feminazi propaganda need,14
4824,3996,3997,think hoes really retarded man,abusive_offensive_disrespectful_hateful_normal,indirect,anger_confusion_sadness_disgust,other,special_needs,other_special_needs,think hoes really retarded man,11
4825,4798,4799,think i'm broken i'm ni'd rather petty twat ncome think i'd love talk nmaybe get som @url,normal,indirect,anger_sadness_shock_disgust,other,other,other_other,think broken ni rather petty twat ncome think love talk nmaybe get som,1
4826,3583,3584,think i'm retard wait real lawyer put together going federal penitentiary kno @url,offensive_disrespectful,indirect,indifference_disgust,disability,special_needs,disability_special_needs,think retard wait real lawyer put together going federal penitentiary kno,13
4827,2570,2571,think makes sense give immigrants access healthcare education. seeing thats usually co @url,offensive,indirect,anger_confusion_sadness_indifference_disgust,origin,immigrants,origin_immigrants,think makes sense give immigrants access healthcare education seeing thats usually co,8
4828,4951,4952,think might retarded,fearful_abusive_offensive_disrespectful,indirect,indifference_disgust,disability,special_needs,disability_special_needs,think might retarded,7
4829,4481,4482,think might shithole country. disgusted horrible events synagogue.,fearful_offensive_hateful_disrespectful_normal,indirect,anger_sadness_shock_indifference_disgust,origin,other,origin_other,think might shithole country disgusted horrible events synagogue ,23
4830,2890,2891,think need personal page ig much ratchet retarded shit can't post ,normal,indirect,anger_confusion_sadness_indifference_disgust,other,other,other_other,think need personal page much ratchet retarded shit post,13
4831,129,130,think pittsburgh synagogue shooting hate related ... retarded.,normal,indirect,sadness_indifference,disability,special_needs,disability_special_needs,think pittsburgh synagogue shooting hate related retarded ,11
4832,1520,1521,think possible @user even shameful @user war mongol @user @url,normal,indirect,fear_disgust,origin,individual,origin_individual,think possible even shameful war mongol,3
4833,4870,4871,think spic picture,fearful_offensive_hateful_disrespectful_normal,indirect,confusion_indifference,origin,women,origin_women,think spic picture,5
4834,5514,5515,think sport entertainment culture stupid cunt. @url,offensive,indirect,anger_sadness,other,individual,other_individual,think sport entertainment culture stupid cunt ,18
4835,2938,2939,think t-pain comedy negro really funny af bruh @user,fearful_offensive_disrespectful_hateful_normal,indirect,indifference_disgust,origin,african_descent,origin_african_descent,think pain comedy negro really funny bruh,18
4836,3570,3571,think translates nyou twat  @url,offensive_hateful_disrespectful,indirect,shock_indifference_disgust,gender,women,gender_women,think translates nyou twat,7
4837,45,46,think women might retarded bro. like possesses y'all say shit y'all say? ,offensive,indirect,anger_fear_indifference_sadness_disgust,disability,special_needs,disability_special_needs,think women might retarded bro like possesses say shit say ,23
4838,949,950,thinking put nigger @url,hateful,indirect,sadness_indifference,origin,special_needs,origin_special_needs,thinking put nigger,5
4839,2262,2263,thought couldnt ching chong eyes proved wrong.,offensive_hateful,indirect,anger_sadness,origin,other,origin_other,thought couldnt ching chong eyes proved wrong ,0
4840,2679,2680,thought less presidential.nhate attacks encouraged cuntand he's giving baseba @url,offensive,indirect,anger_confusion_sadness_shock_disgust,gender,other,gender_other,thought less presidential nhate attacks encouraged cuntand giving baseba,8
4841,5379,5380,thought realy badass mongol style declaration war. attackers capture citizen soon defend @url,fearful_abusive_offensive_hateful_disrespectful,indirect,anger_indifference,origin,special_needs,origin_special_needs,thought realy badass mongol style declaration war attackers capture citizen soon defend,14
4842,713,714,thoughts allen _ baby boy!!!!! he's cool better sa guitar pero sa vocals hinde mongoloid siya. h @url,hateful,indirect,anger_confusion_sadness_shock_disgust,origin,individual,origin_individual,thoughts allen baby boy cool better guitar pero vocals hinde mongoloid siya h,4
4843,822,823,thread called spic kissed cousin  @url,offensive,indirect,sadness_disgust,origin,special_needs,origin_special_needs,thread called spic kissed cousin,7
4844,457,458,thread retarded af ncheck fan page spams  @url,offensive,indirect,anger_confusion_fear_shock_disgust,origin,special_needs,origin_special_needs,thread retarded ncheck fan page spams,11
4845,1820,1821,threesome definitely going dyke joins bitches ain't taking nigga,offensive,indirect,anger_sadness,sexual_orientation,gay,sexual_orientation_gay,threesome definitely going dyke joins bitches taking nigga,23
4846,4694,4695,threw flag like nigger fuck face,fearful_abusive_offensive_hateful_normal,indirect,sadness_indifference,origin,special_needs,origin_special_needs,threw flag like nigger fuck face,18
4847,2561,2562,time agree retard @url,offensive,indirect,indifference_disgust,disability,special_needs,disability_special_needs,time agree retard,7
4848,2109,2110,time claw country back.nnor left deep state look like #shithole #europenn#magann@url,offensive,indirect,confusion_fear_indifference_sadness_disgust,origin,other,origin_other,time claw country back nnor left deep state look like shithole europe nnmag ann,17
4849,920,921,time flies faggot,disrespectful,direct,anger_indifference,sexual_orientation,special_needs,sexual_orientation_special_needs,time flies faggot,7
4850,3007,3008,time i've chinned club i've waiting 3 years hit harder next time faggot,normal,indirect,anger_sadness,sexual_orientation,other,sexual_orientation_other,time chinned club waiting three years hit harder next time faggot,25
4851,1882,1883,time moving slow. i'm already impatient person naturally..this retarded,offensive_normal,indirect,anger_confusion_sadness_shock_indifference,disability,special_needs,disability_special_needs,time moving slow already impatient person naturally retarded,13
4852,3092,3093,time set twit twat,normal,indirect,indifference_disgust,other,other,other_other,time set twit twat,7
4853,4728,4729,time time #dumpf shows ignorant twat yet still people support him. seriously unde @url,offensive_disrespectful,indirect,confusion_disgust,gender,women,gender_women,time time mpf shows ignorant twat yet still people support seriously unde,23
4854,1965,1966,tired seeing retarded egirl tl thanks,offensive,indirect,sadness_disgust,disability,special_needs,disability_special_needs,tired seeing retarded egirl thanks,11
4855,3519,3520,today @user birthday cunts happy bday cute faggot,offensive,indirect,anger_confusion_sadness_shock_indifference,other,other,other_other,today birthday cunts happy bday cute faggot,19
4856,1736,1737,today asylum six iranian refugees. they're free live lives peace r @url,fearful_disrespectful,indirect,fear_disgust,origin,refugees,origin_refugees,today asylum six iranian refugees free live lives peace r,8
4857,1555,1556,today asylum six iranian refugees. they're free live lives peace right,offensive,indirect,anger_confusion_shock_indifference_disgust,origin,refugees,origin_refugees,today asylum six iranian refugees free live lives peace right,8
4858,1128,1129,today party girl said retarded hot compliment dude ever top blushing did.,normal,indirect,anger_fear_indifference_sadness_disgust,other,other,other_other,today party girl said retarded hot compliment dude ever top blushing ,13
4859,434,435,today's heated debate ... biggest twat ashley's appointees run #nufc - llambias charnley,offensive,indirect,shock_disgust,origin,women,origin_women,today heated debate biggest twat ashley appointees run nufc llambias charnley,14
4860,644,645,today's ridiculously vapid intolerant cunt-radiction brought letter currently ascender-transitio @url,offensive_hateful,indirect,sadness_indifference,gender,women,gender_women,today ridiculously vapid intolerant cunt radiction brought letter currently ascender transitio,12
4861,796,797,told big time! look @user guess real_alexjones wrong retard all? @url,offensive,indirect,fear_shock_indifference_sadness_disgust,gender,special_needs,gender_special_needs,told big time look guess real alexjones wrong retard ,23
4862,1269,1270,tom zanetti faggot i'll clear dance floor time song comes lad,normal,direct,anger_fear_shock_indifference_disgust,sexual_orientation,special_needs,sexual_orientation_special_needs,tom zanetti faggot clear dance floor time song comes lad,25
4863,3456,3457,took 18 innings retard cost sweep bet somehow got me. #worldseriesgame3,normal,indirect,sadness_disgust,disability,special_needs,disability_special_needs,took eighteen innings retard cost sweep bet somehow got world series game three,13
4864,4029,4030,top fuckin 5 mongoloid comes behind fuckin two taps god damn double barreled shotty fuck,offensive_hateful,indirect,anger_sadness_shock_indifference_disgust,origin,special_needs,origin_special_needs,top fuckin five mongoloid comes behind fuckin two taps god damn double barreled shotty fuck,15
4865,1834,1835,torba exactly kind autistic retard would make thinly veiled brag tweet many hits webs @url,normal,indirect,confusion_sadness_shock_indifference_disgust,disability,special_needs,disability_special_needs,torba exactly kind autistic retard would make thinly veiled brag tweet many hits webs,12
4866,3699,3700,tory lanez garbage well take l faggot.,fearful_abusive_offensive_hateful_disrespectful,indirect,confusion_sadness_shock_indifference_disgust,sexual_orientation,individual,sexual_orientation_individual,tory lanez garbage well take faggot ,22
4867,1404,1405,tory twat @url,hateful_disrespectful,indirect,anger_sadness_shock_indifference_disgust,gender,women,gender_women,tory twat,5
4868,1522,1523,total support increasing number refugees bring nz. wrap around support require @url,normal,indirect,sadness_disgust,origin,refugees,origin_refugees,total support increasing number refugees bring wrap around support require,8
4869,4963,4964,tots godwin _ hilarious mongoloid @url,hateful,direct,anger_fear_shock_sadness_disgust,origin,individual,origin_individual,tots godwin hilarious mongoloid,7
4870,2502,2503,touch scarf! that's paul smith twat!,hateful,indirect,anger_sadness_shock_indifference_disgust,other,other,other_other,touch scarf paul smith twat ,22
4871,1027,1028,touice ching chang ching chong @url,abusive_offensive,indirect,anger_sadness_shock_indifference_disgust,origin,individual,origin_individual,touice ching chang ching chong,0
4872,4424,4425,traditional business united states creating shithole countries. @url,fearful_offensive_hateful_disrespectful_normal,indirect,anger_fear_shock_indifference_sadness,origin,other,origin_other,traditional business united states creating shithole countries ,3
4873,609,610,tragic history manchester united cunt tweets that! he's fucking disgrace! @url,offensive,indirect,indifference_disgust,gender,women,gender_women,tragic history manchester united cunt tweets fucking disgrace ,23
4874,1093,1094,trailer curse la llorona called wetback spic. watching trash.,fearful_abusive_hateful_disrespectful_normal,indirect,confusion_disgust,origin,left_wing_people,origin_left_wing_people,trailer curse llorona called wetback spic watching trash ,19
4875,155,156,trannys retarded _ asshole  @url,offensive,indirect,anger_sadness,sexual_orientation,other,sexual_orientation_other,trannys retarded asshole,7
4876,2893,2894,translation: imagine him? simply: like gay man faggot jew kyke. that's world.,offensive,indirect,anger_sadness,origin,special_needs,origin_special_needs,translation imagine simply like gay man faggot jew kyke world ,19
4877,3110,3111,travis scott looks like retarded little cousin gbye. ever disrespect man like that. @url,disrespectful_normal,indirect,anger_indifference,disability,special_needs,disability_special_needs,travis scott looks like retarded little cousin gbye ever disrespect man like ,1
4878,413,414,trevor belmont faggot yupp love,offensive,indirect,sadness_shock,sexual_orientation,gay,sexual_orientation_gay,trevor belmont faggot yupp love,22
4879,4133,4134,tribal indian mongoloid time facing racism three fronts. let get @url,normal,indirect,anger_indifference,origin,indian/hindu,origin_indian/hindu,tribal indian mongoloid time facing racism three fronts let get,4
4880,583,584,tried play telling hot guy bar. nice try faggot i've seen you.,offensive,indirect,anger_confusion_fear_sadness_disgust,sexual_orientation,individual,sexual_orientation_individual,tried play telling hot guy bar nice try faggot seen ,19
4881,1155,1156,trifling twat waffle honestly best insult,offensive,direct,sadness_shock_indifference_disgust,gender,women,gender_women,trifling twat waffle honestly best insult,19
4882,3662,3663,triggered chinaman beat gf trying mend fences michael avenatti shaun kingnnhow w @url,offensive,indirect,fear_shock_indifference_sadness_disgust,origin,other,origin_other,triggered chinaman beat trying mend fences michael avenatti shaun kingnnhow w,4
4883,3426,3427,trio accused conspiring get illegal aliens mi driver's licenses @url via @user,normal,indirect,anger_disgust,origin,muslims,origin_muslims,trio accused conspiring get illegal aliens driver licenses via,8
4884,1791,1792,troll harder insignificant little cunt!,offensive,direct,confusion_fear_shock_indifference_sadness,gender,women,gender_women,troll harder insignificant little cunt ,22
4885,237,238,trot cinema watch burn stage fucker chanting 2!3! might throw twat @url,offensive,indirect,anger_confusion_sadness_shock_disgust,other,other,other_other,trot cinema watch burn stage fucker chanting number number might throw twat,9
4886,127,128,true ur ching chong _ 1/8 xd @url,offensive,indirect,confusion_fear_shock_sadness_disgust,origin,other,origin_other,true ching chong number number xd,0
4887,2184,2185,true. especially music. taking class rock history american music started negro spiritu @url,offensive,indirect,confusion_disgust,origin,hispanics,origin_hispanics,true especially music taking class rock history american music started negro spiritu,4
4888,488,489,truely little mongy! .  @url,offensive,indirect,anger_confusion_sadness_indifference_disgust,origin,individual,origin_individual,truely little mongy ,7
4889,397,398,truly fucking baffles people genuinely fucking think saying ching chong ling lang ding actuall @url,normal,indirect,confusion_shock_disgust_anger_fear_indifference,origin,muslims,origin_muslims,truly fucking baffles people genuinely fucking think saying ching chong ling lang ding actuall,21
4890,2949,2950,truly presidential response. something orange twat @user knows nothing about. @url,offensive,indirect,indifference_disgust,other,individual,other_individual,truly presidential response something orange twat knows nothing ,18
4891,2112,2113,truly retarded people running @user @url,offensive,direct,anger_fear_shock_indifference_sadness,disability,special_needs,disability_special_needs,truly retarded people running,7
4892,5229,5230,truly shithole country @url,fearful_abusive,direct,sadness_disgust,origin,other,origin_other,truly shithole country,7
4893,4453,4454,trump big faggot.,offensive,direct,anger_fear_shock_indifference_disgust,sexual_orientation,special_needs,sexual_orientation_special_needs,trump big faggot ,7
4894,4814,4815,trump complete idiotic twat. @url,offensive,indirect,indifference_disgust,origin,women,origin_women,trump complete idiotic twat ,7
4895,4588,4589,trump culture. who's shithole country again? #despicable @url,normal,indirect,sadness_indifference,origin,other,origin_other,trump culture shithole country despicable,3
4896,3892,3893,trump derides protections immigrants shithole' countries @url forget!,offensive,indirect,fear_shock_indifference_sadness_disgust,origin,other,origin_other,trump derides protections immigrants shithole countries forget ,3
4897,2181,2182,trump famous insults. shithole countries failing fake news evil democrats criminal immigran @url,normal,indirect,anger_sadness_indifference_disgust,other,other,other_other,trump famous insults shithole countries failing fake news evil democrats criminal immigran,14
4898,2528,2529,trump follower :nni'm shit'n one damn bit forest trump get'n rid kastogie raghead reporter @url,hateful_disrespectful,indirect,anger_confusion_fear_indifference_disgust,origin,individual,origin_individual,trump follower nni shit one damn bit forest trump get rid kastogie raghead reporter,12
4899,2095,2096,trump fucking twat! @url,offensive,indirect,sadness_indifference,other,special_needs,other_special_needs,trump fucking twat ,7
4900,106,107,trump hate jews lmfao ya niggas full retard. know work @user @user right? @url,offensive,indirect,sadness_indifference,disability,special_needs,disability_special_needs,trump hate jews lmfao niggas full retard know work right ,14
4901,641,642,trump incites hate daily blames #pittsburgh victims guns. shithole! ...trump reacting @url,offensive,indirect,shock_disgust,other,other,other_other,trump incites hate daily blames pittsburgh victims guns shithole trump reacting,14
4902,5066,5067,trump supporters sending mail bombs &amp; shooting synagogues can't call woman cunt uncivilized #pittsburgh,offensive,indirect,indifference_disgust,gender,women,gender_women,trump supporters sending mail bombs shooting synagogues call woman cunt uncivilized pittsburgh,14
4903,2072,2073,trump wants much nigger navy: heres much itll cost,offensive,indirect,sadness_disgust,origin,special_needs,origin_special_needs,trump wants much nigger navy heres much itll cost,8
4904,798,799,trump's making country shithole millions millions people.,fearful_offensive,indirect,sadness_fear,other,other,other_other,trump making country shithole millions millions people ,3
4905,877,878,trump's shithole countries! let's put armed guards build wall every zip code america shal @url,offensive,indirect,anger_disgust,origin,women,origin_women,trump shithole countries let put armed guards build wall every zip code america shal,14
4906,4421,4422,trump: ... african-americans come shithole countries mexicans rapists murderers good @url,abusive_hateful,indirect,anger_sadness,origin,special_needs,origin_special_needs,trump african americans come shithole countries mexicans rapists murderers good,14
4907,2401,2402,trumpkin makes sense twat white house! @url,offensive,indirect,anger_indifference,origin,left_wing_people,origin_left_wing_people,trumpkin makes sense twat white house ,3
4908,3082,3083,truth shes received phone call say refugees shes looking luxury mansion stolen @url,offensive,indirect,shock_indifference,origin,refugees,origin_refugees,truth shes received phone call say refugees shes looking luxury mansion stolen,8
4909,3752,3753,try called beaner' spic' told go back country' white people never ex @url,offensive,indirect,shock_disgust,origin,hispanics,origin_hispanics,try called beaner spic told back country white people never ex,4
4910,2897,2898,try freaking hard get know people hang stream actually care shit twat @url,abusive_normal,indirect,anger_sadness,other,women,other_women,try freaking hard get know people hang stream actually care shit twat,9
4911,459,460,try hardest tweet trump lol cunt @url,hateful,indirect,anger_confusion_fear_shock_disgust,gender,special_needs,gender_special_needs,try hardest tweet trump lol cunt,22
4912,2848,2849,trying replace wes hate playa hate game gibbons negro....smh,offensive,indirect,shock_indifference,origin,african_descent,origin_african_descent,trying replace wes hate playa hate game gibbons negro smh,4
4913,2876,2877,trying sell old car bruski casually messages portuguese ching chong shit fam. bol @url,offensive_disrespectful,indirect,anger_sadness_shock_indifference_disgust,origin,left_wing_people,origin_left_wing_people,trying sell old car bruski casually messages portuguese ching chong shit fam bol,21
4914,1193,1194,tu sauves des migrants @url,disrespectful_normal,indirect,sadness_indifference,other,other,other_other,tu sauves des migrants,7
4915,4522,4523,tumblr month want visibly queer andro femme faggot trans* body. kidding! #feminism4ever,fearful_offensive,indirect,confusion_indifference,sexual_orientation,other,sexual_orientation_other,tumblr month want visibly queer andro femme faggot trans body kidding feminism ever,12
4916,2505,2506,tune facebook live video got cussed slam out. called faggot. also told suck @url,offensive,indirect,sadness_indifference,sexual_orientation,other,sexual_orientation_other,tune facebook live video got cussed slam called faggot also told suck,23
4917,5222,5223,turkish president liar hates america fun raghead sucks big time,hateful,direct,anger_fear,origin,special_needs,origin_special_needs,turkish president liar hates america fun raghead sucks big time,19
4918,3143,3144,turning country state many european cities shithole ! @url,offensive,indirect,confusion_sadness,origin,other,origin_other,turning country state many european cities shithole ,3
4919,3919,3920,tv acting retarded ,offensive_disrespectful,indirect,anger_disgust,disability,special_needs,disability_special_needs,tv acting retarded,7
4920,3104,3105,twat,offensive_normal,indirect,sadness_disgust,other,other,other_other,twat,5
4921,72,73,twat @url,offensive,indirect,confusion_indifference,gender,women,gender_women,twat,5
4922,5190,5191,twat better change mind.nn...and stay fuck away!!! @url,hateful_disrespectful,direct,fear_disgust,origin,individual,origin_individual,twat better change mind stay fuck away ,18
4923,4175,4176,twat ever backed winner? @url,offensive,indirect,sadness_fear,other,other,other_other,twat ever backed winner ,7
4924,2194,2195,twat head @url,offensive,indirect,anger_confusion_sadness_shock_disgust,origin,women,origin_women,twat head,5
4925,1790,1791,twat left keeps telling stopstop whatdefeating every electionstop cancelling th @url,fearful_abusive_hateful_disrespectful_normal,indirect,confusion_fear_shock_indifference_sadness,gender,women,gender_women,twat left keeps telling stopstop whatdefeating every electionstop cancelling th,17
4926,5150,5151,twat probably right #lufc @url,offensive,indirect,indifference_disgust,gender,women,gender_women,twat probably right lufc,7
4927,5342,5343,twat vagina gary! yt people wyld,offensive,indirect,confusion_fear_shock_indifference_disgust,origin,women,origin_women,twat vagina gary people wyld,22
4928,4725,4726,twat wasted time. good work ethic get job let alone try supervisor wtf,hateful,indirect,sadness_indifference,gender,women,gender_women,twat wasted time good work ethic get job let alone try supervisor wtf,12
4929,5318,5319,twat!! @url,abusive_offensive,indirect,sadness_indifference,gender,women,gender_women,twat ,5
4930,2727,2728,twat.,fearful_abusive,direct,anger_confusion_sadness_shock_indifference,gender,women,gender_women,twat ,5
4931,4692,4693,twat. absolute twat. total utter twat. sorry twats. new king. n#maga @url,offensive,indirect,confusion_fear_indifference_sadness_disgust,gender,women,gender_women,twat absolute twat total utter twat sorry twats new king nmaga,17
4932,786,787,twat... @url,offensive,indirect,anger_indifference,gender,women,gender_women,twat ,5
4933,1637,1638,twat? @url,fearful_normal,indirect,sadness_disgust,gender,women,gender_women,twat ,5
4934,264,265,twat? gary twat ,offensive,indirect,confusion_disgust,gender,women,gender_women,twat gary twat,7
4935,4490,4491,tweet,normal,indirect,anger_disgust,other,other,other_other,tweet,5
4936,545,546,tweeted last one. doubling cunt. @url,offensive,indirect,shock_disgust,gender,women,gender_women,tweeted last one doubling cunt ,11
4937,4476,4477,tweeting save ching chong hashtag #,fearful_disrespectful,direct,anger_sadness_shock_indifference_disgust,origin,left_wing_people,origin_left_wing_people,tweeting save ching chong hashtag ,0
4938,2903,2904,twelve hours marathon cleaninga spic n' span home finally feet glasses  @url,fearful_normal,indirect,anger_confusion_shock_indifference_disgust,origin,hispanics,origin_hispanics,twelve hours marathon cleaninga spic span home finally feet glasses,4
4939,1448,1449,twisted tuna aye  fucking faggot,abusive_disrespectful,indirect,sadness_shock,sexual_orientation,individual,sexual_orientation_individual,twisted tuna aye fucking faggot,19
4940,2284,2285,twitter account gets put hold call racist cunt cmon twitter,offensive,indirect,anger_shock,gender,women,gender_women,twitter account gets put hold call racist cunt cmon twitter,14
4941,4804,4805,twitter allows #redneck #president racist sexist tries stop #retard cant eat @url,offensive,indirect,anger_confusion_fear_indifference_disgust,disability,special_needs,disability_special_needs,twitter allows redneck president racist sexist tries stop retard cant eat,14
4942,1234,1235,twitter shithole country @url,fearful_abusive_offensive_disrespectful_normal,indirect,sadness_shock,other,other,other_other,twitter shithole country,7
4943,4095,4096,two faced corrupt lier! lock charge traitor usa! rope! he's hussein raghead @url,hateful,direct,anger_confusion_sadness_indifference_disgust,origin,muslims,origin_muslims,two faced corrupt lier lock charge traitor usa rope hussein raghead,14
4944,2299,2300,two people street walk past chorus chink ching chong limp dick racism. extre @url,offensive,indirect,anger_disgust,origin,asians,origin_asians,two people street walk past chorus chink ching chong limp dick racism extre,21
4945,844,845,two types chinaman bowlers. one kuldeep rest others. kuldeep miles ahead others,offensive,indirect,anger_confusion_sadness_indifference_fear,origin,individual,origin_individual,two types chinaman bowlers one kuldeep rest others kuldeep miles ahead others,17
4946,1572,1573,type ball playing nigger dont want around yo daughter nah @url,offensive,indirect,confusion_indifference,origin,refugees,origin_refugees,type ball playing nigger dont want around daughter nah,18
4947,5570,5571,typical nigger,offensive,direct,anger_disgust,origin,african_descent,origin_african_descent,typical nigger,5
4948,3450,3451,tyronn lue retard,fearful_abusive_offensive_hateful_disrespectful,indirect,shock_disgust,origin,individual,origin_individual,tyronn lue retard,7
4949,2739,2740,u cheat tourney ur basically massive faggot,offensive,indirect,sadness_disgust,sexual_orientation,gay,sexual_orientation_gay,u cheat tourney basically massive faggot,22
4950,1012,1013,u dont like people calling u spic wetback u use n word every sentence? ok,offensive,indirect,confusion_fear_shock_indifference_disgust,origin,individual,origin_individual,u dont like people calling spic wetback use word every sentence ok,23
4951,5293,5294,u fucking twat,offensive,indirect,indifference_disgust,origin,women,origin_women,u fucking twat,7
4952,3591,3592,u imagine retarded? u know like president?! even arrest 56-year-old suspect cesar @url,offensive,indirect,anger_shock,disability,special_needs,disability_special_needs,u imagine retarded know like president even arrest number year old suspect cesar,8
4953,7,8,u juul ur faggot,offensive,indirect,confusion_fear_indifference_sadness_disgust,sexual_orientation,other,sexual_orientation_other,u juul faggot,7
4954,1080,1081,u r ugly retarded u stupid piece shit. flaming faggot. kill ur self @url,hateful,indirect,anger_sadness_shock_disgust,sexual_orientation,gay,sexual_orientation_gay,u ugly retarded stupid piece shit flaming faggot kill self,9
4955,984,985,u say ching chong looking chinese characters say ur racist u dumb fucking bitch ur racist.,offensive,indirect,shock_indifference,origin,muslims,origin_muslims,u say ching chong looking chinese characters say racist dumb fucking bitch racist ,21
4956,170,171,u see colonialism right?? i'd blast writing vmin getting lost mongol shobhajatra ppl w @url,normal,indirect,anger_disgust,disability,other,disability_other,u see colonialism right blast writing vmin getting lost mongol shobhajatra ppl w,1
4957,3016,3017,u set lil camel toe pregnant know twat got lil twang,normal,indirect,anger_sadness,other,women,other_women,u set lil camel toe pregnant know twat got lil twang,23
4958,4410,4411,u wanna go u fucking cunt,fearful_abusive_hateful_disrespectful_normal,indirect,confusion_sadness,origin,women,origin_women,u wanna u fucking cunt,18
4959,3189,3190,u wear sperrys fucking faggot sorry buddy,offensive,indirect,anger_shock,other,special_needs,other_special_needs,u wear sperrys fucking faggot sorry buddy,19
4960,4995,4996,u2066@user : might surprised bomber probably illegal immigrant shithole @url,offensive,indirect,confusion_indifference,origin,other,origin_other,u2066 might surprised bomber probably illegal immigrant shithole,3
4961,3075,3076,uavaihvdisnbsjshsksusbs latino gang gang -the spic like like,offensive,indirect,sadness_indifference,origin,indian/hindu,origin_indian/hindu,uavaihvdisnbsjshsksusbs latino gang gang spic like like,17
4962,838,839,ucla library girl really made point said ching chong ling long ting tong,offensive,indirect,confusion_fear_shock_indifference_disgust,origin,other,origin_other,ucla library girl really made point said ching chong ling long ting tong,21
4963,4499,4500,ughhh wanna eat cunt ,fearful_abusive_offensive_hateful_normal,indirect,confusion_indifference,gender,women,gender_women,ugh wanna eat cunt,18
4964,729,730,ugly cunt lol,abusive_offensive,indirect,anger_confusion_sadness_fear_disgust,gender,women,gender_women,ugly cunt lol,7
4965,1328,1329,ugly depressed lonely faggot ,fearful_abusive,direct,anger_fear_shock_indifference_sadness,sexual_orientation,special_needs,sexual_orientation_special_needs,ugly depressed lonely faggot,22
4966,5281,5282,ugly plz kys faggot _  @url,normal,indirect,anger_sadness,sexual_orientation,individual,sexual_orientation_individual,ugly plz kys faggot,22
4967,4165,4166,uncle 45 could send wife parents back whatever shithole country came from?,normal,indirect,shock_disgust,origin,individual,origin_individual,uncle forty five could send wife parents back whatever shithole country came ,4
4968,2519,2520,unconscionable abattoir retarded children (bmc) led faux san kestus feyamo never understand wha @url,offensive,direct,anger_fear,disability,special_needs,disability_special_needs,unconscionable abattoir retarded children bmc led faux san kestus feyamo never understand wha,12
